      TIME             V(CLK)             V(DT)             V(AQ)             V(BQ)      
   6.01495633e-10    1.20000000e+00    0.00000000e+00    8.36668474e-05    8.36668474e-05
   6.03436714e-10    1.20000000e+00    0.00000000e+00    8.53271376e-05    8.53271376e-05
   6.05377795e-10    1.20000000e+00    0.00000000e+00    8.72824366e-05    8.72824366e-05
   6.07318877e-10    1.20000000e+00    0.00000000e+00    8.92904017e-05    8.92904017e-05
   6.09259958e-10    1.20000000e+00    0.00000000e+00    9.10409699e-05    9.10409700e-05
   6.11201040e-10    1.20000000e+00    0.00000000e+00    9.21673951e-05    9.21673952e-05
   6.13142121e-10    1.20000000e+00    0.00000000e+00    9.22716851e-05    9.22716851e-05
   6.15083203e-10    1.20000000e+00    0.00000000e+00    9.09683999e-05    9.09684000e-05
   6.17024284e-10    1.20000000e+00    0.00000000e+00    8.79599862e-05    8.79599862e-05
   6.18965366e-10    1.20000000e+00    0.00000000e+00    8.31092463e-05    8.31092463e-05
   6.20906447e-10    1.20000000e+00    0.00000000e+00    7.64580181e-05    7.64580181e-05
   6.22847529e-10    1.20000000e+00    0.00000000e+00    6.81991583e-05    6.81991583e-05
   6.24788610e-10    1.20000000e+00    0.00000000e+00    5.86316463e-05    5.86316463e-05
   6.26729691e-10    1.20000000e+00    0.00000000e+00    4.81149818e-05    4.81149818e-05
   6.28670773e-10    1.20000000e+00    0.00000000e+00    3.70291462e-05    3.70291462e-05
   6.30611854e-10    1.20000000e+00    0.00000000e+00    2.57428398e-05    2.57428397e-05
   6.32552936e-10    1.20000000e+00    0.00000000e+00    1.45908237e-05    1.45908237e-05
   6.34494017e-10    1.20000000e+00    0.00000000e+00    3.85984248e-06    3.85984248e-06
   6.36435099e-10    1.20000000e+00    0.00000000e+00   -6.21822724e-06   -6.21822724e-06
   6.38376180e-10    1.20000000e+00    0.00000000e+00   -1.54676803e-05   -1.54676803e-05
   6.40317262e-10    1.20000000e+00    0.00000000e+00   -2.37663787e-05   -2.37663787e-05
   6.42258343e-10    1.20000000e+00    0.00000000e+00   -3.10406494e-05   -3.10406494e-05
   6.44199425e-10    1.20000000e+00    0.00000000e+00   -3.72588028e-05   -3.72588028e-05
   6.46140506e-10    1.20000000e+00    0.00000000e+00   -4.24240995e-05   -4.24240995e-05
   6.48081587e-10    1.20000000e+00    0.00000000e+00   -4.65677477e-05   -4.65677477e-05
   6.50022669e-10    1.20000000e+00    0.00000000e+00   -4.97423174e-05   -4.97423174e-05
   6.51963750e-10    1.20000000e+00    0.00000000e+00   -5.20158046e-05   -5.20158046e-05
   6.53904832e-10    1.20000000e+00    0.00000000e+00   -5.34664657e-05   -5.34664657e-05
   6.55845913e-10    1.20000000e+00    0.00000000e+00   -5.41784611e-05   -5.41784611e-05
   6.57786995e-10    1.20000000e+00    0.00000000e+00   -5.42382902e-05   -5.42382902e-05
   6.59728076e-10    1.20000000e+00    0.00000000e+00   -5.37319624e-05   -5.37319625e-05
   6.63610239e-10    1.20000000e+00    0.00000000e+00   -5.13855959e-05   -5.13855959e-05
   6.67492402e-10    1.20000000e+00    0.00000000e+00   -4.77007868e-05   -4.77007868e-05
   6.71374565e-10    1.20000000e+00    0.00000000e+00   -4.31923083e-05   -4.31923083e-05
   6.75256728e-10    1.20000000e+00    0.00000000e+00   -3.82748612e-05   -3.82748612e-05
   6.79138891e-10    1.20000000e+00    0.00000000e+00   -3.32652599e-05   -3.32652599e-05
   6.83021054e-10    1.20000000e+00    0.00000000e+00   -2.83926747e-05   -2.83926747e-05
   6.86903217e-10    1.20000000e+00    0.00000000e+00   -2.38124093e-05   -2.38124093e-05
   6.90785380e-10    1.20000000e+00    0.00000000e+00   -1.96203943e-05   -1.96203943e-05
   6.94667542e-10    1.20000000e+00    0.00000000e+00   -1.58667858e-05   -1.58667858e-05
   6.98549705e-10    1.20000000e+00    0.00000000e+00   -1.25678683e-05   -1.25678683e-05
   7.02431868e-10    1.20000000e+00    0.00000000e+00   -9.71597289e-06   -9.71597289e-06
   7.06314031e-10    1.20000000e+00    0.00000000e+00   -7.28742612e-06   -7.28742612e-06
   7.10196194e-10    1.20000000e+00    0.00000000e+00   -5.24870642e-06   -5.24870641e-06
   7.14078357e-10    1.20000000e+00    0.00000000e+00   -3.56105973e-06   -3.56105972e-06
   7.17960520e-10    1.20000000e+00    0.00000000e+00   -2.18384217e-06   -2.18384216e-06
   7.21842683e-10    1.20000000e+00    0.00000000e+00   -1.07684562e-06   -1.07684562e-06
   7.25724846e-10    1.20000000e+00    0.00000000e+00   -2.01833457e-07   -2.01833453e-07
   7.29607009e-10    1.20000000e+00    0.00000000e+00    4.76520826e-07    4.76520831e-07
   7.33489172e-10    1.20000000e+00    0.00000000e+00    9.90133918e-07    9.90133922e-07
   7.37371335e-10    1.20000000e+00    0.00000000e+00    1.36732608e-06    1.36732608e-06
   7.41253497e-10    1.20000000e+00    0.00000000e+00    1.63284955e-06    1.63284956e-06
   7.45135660e-10    1.20000000e+00    0.00000000e+00    1.80805750e-06    1.80805751e-06
   7.49017823e-10    1.20000000e+00    0.00000000e+00    1.91115816e-06    1.91115816e-06
   7.52899986e-10    1.20000000e+00    0.00000000e+00    1.95751398e-06    1.95751398e-06
   7.56782149e-10    1.20000000e+00    0.00000000e+00    1.95995766e-06    1.95995766e-06
   7.60664312e-10    1.20000000e+00    0.00000000e+00    1.92910569e-06    1.92910570e-06
   7.64546475e-10    1.20000000e+00    0.00000000e+00    1.87365710e-06    1.87365710e-06
   7.68428638e-10    1.20000000e+00    0.00000000e+00    1.80066985e-06    1.80066985e-06
   7.72310801e-10    1.20000000e+00    0.00000000e+00    1.71581108e-06    1.71581108e-06
   7.76192964e-10    1.20000000e+00    0.00000000e+00    1.62357971e-06    1.62357971e-06
   7.80075127e-10    1.20000000e+00    0.00000000e+00    1.52750166e-06    1.52750166e-06
   7.83957290e-10    1.20000000e+00    0.00000000e+00    1.43029910e-06    1.43029910e-06
   7.87839452e-10    1.20000000e+00    0.00000000e+00    1.33403554e-06    1.33403554e-06
   7.91721615e-10    1.20000000e+00    0.00000000e+00    1.24023924e-06    1.24023924e-06
   7.95603778e-10    1.20000000e+00    0.00000000e+00    1.15000718e-06    1.15000719e-06
   7.99485941e-10    1.20000000e+00    0.00000000e+00    1.06409210e-06    1.06409210e-06
   8.03368104e-10    1.20000000e+00    0.00000000e+00    9.82974668e-07    9.82974668e-07
   8.07250267e-10    1.20000000e+00    0.00000000e+00    9.06923167e-07    9.06923167e-07
   8.11132430e-10    1.20000000e+00    0.00000000e+00    8.36042248e-07    8.36042248e-07
   8.15014593e-10    1.20000000e+00    0.00000000e+00    7.70312645e-07    7.70312645e-07
   8.18896756e-10    1.20000000e+00    0.00000000e+00    7.09623233e-07    7.09623233e-07
   8.22778919e-10    1.20000000e+00    0.00000000e+00    6.53796706e-07    6.53796706e-07
   8.26661082e-10    1.20000000e+00    0.00000000e+00    6.02609986e-07    6.02609985e-07
   8.30543244e-10    1.20000000e+00    0.00000000e+00    5.55810282e-07    5.55810282e-07
   8.34425407e-10    1.20000000e+00    0.00000000e+00    5.13127594e-07    5.13127594e-07
   8.38307570e-10    1.20000000e+00    0.00000000e+00    4.74284319e-07    4.74284319e-07
   8.42189733e-10    1.20000000e+00    0.00000000e+00    4.39002521e-07    4.39002521e-07
   8.46071896e-10    1.20000000e+00    0.00000000e+00    4.07009322e-07    4.07009322e-07
   8.49954059e-10    1.20000000e+00    0.00000000e+00    3.78040787e-07    3.78040787e-07
   8.53836222e-10    1.20000000e+00    0.00000000e+00    3.51844632e-07    3.51844632e-07
   8.57718385e-10    1.20000000e+00    0.00000000e+00    3.28181994e-07    3.28181994e-07
   8.61600548e-10    1.20000000e+00    0.00000000e+00    3.06828482e-07    3.06828482e-07
   8.65482711e-10    1.20000000e+00    0.00000000e+00    2.87574673e-07    2.87574672e-07
   8.69364874e-10    1.20000000e+00    0.00000000e+00    2.70226187e-07    2.70226187e-07
   8.73247037e-10    1.20000000e+00    0.00000000e+00    2.54603459e-07    2.54603459e-07
   8.77129199e-10    1.20000000e+00    0.00000000e+00    2.40541278e-07    2.40541277e-07
   8.81011362e-10    1.20000000e+00    0.00000000e+00    2.27888171e-07    2.27888171e-07
   8.84893525e-10    1.20000000e+00    0.00000000e+00    2.16505696e-07    2.16505695e-07
   8.88775688e-10    1.20000000e+00    0.00000000e+00    2.06267652e-07    2.06267652e-07
   8.92657851e-10    1.20000000e+00    0.00000000e+00    1.97059280e-07    1.97059279e-07
   8.96540014e-10    1.20000000e+00    0.00000000e+00    1.88776440e-07    1.88776440e-07
   9.00422177e-10    1.20000000e+00    0.00000000e+00    1.81324813e-07    1.81324813e-07
   9.04304340e-10    1.20000000e+00    0.00000000e+00    1.74619116e-07    1.74619116e-07
   9.08186503e-10    1.20000000e+00    0.00000000e+00    1.68582355e-07    1.68582355e-07
   9.12068666e-10    1.20000000e+00    0.00000000e+00    1.63145114e-07    1.63145113e-07
   9.15950829e-10    1.20000000e+00    0.00000000e+00    1.58244888e-07    1.58244888e-07
   9.19832992e-10    1.20000000e+00    0.00000000e+00    1.53825462e-07    1.53825462e-07
   9.23715154e-10    1.20000000e+00    0.00000000e+00    1.49836323e-07    1.49836323e-07
   9.27597317e-10    1.20000000e+00    0.00000000e+00    1.46232133e-07    1.46232133e-07
   9.31479480e-10    1.20000000e+00    0.00000000e+00    1.42972229e-07    1.42972229e-07
   9.35361643e-10    1.20000000e+00    0.00000000e+00    1.40020172e-07    1.40020172e-07
   9.39243806e-10    1.20000000e+00    0.00000000e+00    1.37343333e-07    1.37343332e-07
   9.43125969e-10    1.20000000e+00    0.00000000e+00    1.34912513e-07    1.34912512e-07
   9.50890295e-10    1.20000000e+00    0.00000000e+00    1.30676957e-07    1.30676957e-07
   9.66418947e-10    1.20000000e+00    0.00000000e+00    1.24139656e-07    1.24139656e-07
   9.81947598e-10    1.20000000e+00    0.00000000e+00    1.19481209e-07    1.19481209e-07
   9.97476250e-10    1.20000000e+00    0.00000000e+00    1.16019840e-07    1.16019840e-07
   1.00000000e-09    1.20000000e+00    0.00000000e+00    1.15543884e-07    1.15543884e-07
   1.00040261e-09    1.20000000e+00    5.79757520e-03    1.15469986e-07    1.24034259e-07
   1.00072199e-09    1.20000000e+00    1.03967099e-02    1.15411621e-07    1.30224010e-07
   1.00136076e-09    1.20000000e+00    1.95949792e-02    1.15295306e-07    1.41564979e-07
   1.00263830e-09    1.20000000e+00    3.79915179e-02    1.15066000e-07    1.58578706e-07
   1.00519337e-09    1.20000000e+00    7.47845953e-02    1.14620192e-07    1.74980596e-07
   1.01030352e-09    1.20000000e+00    1.48370750e-01    1.13776148e-07    1.66899718e-07
   1.02052382e-09    1.20000000e+00    2.95543060e-01    1.12252550e-07    1.10201773e-07
   1.04096441e-09    1.20000000e+00    5.89887679e-01    1.09706397e-07    6.83066235e-08
   1.04764086e-09    1.20000000e+00    6.86028679e-01    1.09021192e-07    6.42279380e-08
   1.05059487e-09    1.20000000e+00    7.28566466e-01    1.08721210e-07    5.39503107e-08
   1.05354889e-09    1.20000000e+00    7.71104253e-01    1.08422581e-07    3.57286372e-08
   1.05945691e-09    1.20000000e+00    8.56179828e-01    1.07853439e-07   -2.44815055e-08
   1.06463313e-09    1.20000000e+00    9.30717430e-01    1.07380803e-07   -7.91590176e-08
   1.06929173e-09    1.20000000e+00    9.97801271e-01    1.06972739e-07   -1.12865379e-07
   1.07395033e-09    1.20000000e+00    1.06488511e+00    1.06579382e-07   -1.26381867e-07
   1.07860892e-09    1.20000000e+00    1.13196895e+00    1.06199698e-07   -1.18138356e-07
   1.08326752e-09    1.20000000e+00    1.19905280e+00    1.05832900e-07   -8.98295414e-08
   1.08333330e-09    1.20000000e+00    1.20000000e+00    1.05827811e-07   -8.92996757e-08
   1.08339908e-09    1.20000000e+00    1.20000000e+00    1.05822728e-07   -8.97396032e-08
   1.08346486e-09    1.20000000e+00    1.20000000e+00    1.05817647e-07   -9.01035745e-08
   1.08359641e-09    1.20000000e+00    1.20000000e+00    1.05807487e-07   -9.06826114e-08
   1.08385952e-09    1.20000000e+00    1.20000000e+00    1.05787196e-07   -9.09814372e-08
   1.08438575e-09    1.20000000e+00    1.20000000e+00    1.05746728e-07   -8.84654621e-08
   1.08543820e-09    1.20000000e+00    1.20000000e+00    1.05666252e-07   -7.32487221e-08
   1.08754310e-09    1.20000000e+00    1.20000000e+00    1.05507108e-07   -1.61828484e-08
   1.08964799e-09    1.20000000e+00    1.20000000e+00    1.05350347e-07    5.95114511e-08
   1.09175289e-09    1.20000000e+00    1.20000000e+00    1.05195923e-07    1.38299610e-07
   1.09596269e-09    1.20000000e+00    1.20000000e+00    1.04893861e-07    2.73553265e-07
   1.10017248e-09    1.20000000e+00    1.20000000e+00    1.04600634e-07    3.64017340e-07
   1.10438228e-09    1.20000000e+00    1.20000000e+00    1.04315895e-07    4.08028599e-07
   1.11280187e-09    1.20000000e+00    1.20000000e+00    1.03770410e-07    4.01995445e-07
   1.12122146e-09    1.20000000e+00    1.20000000e+00    1.03255511e-07    3.29394743e-07
   1.13806064e-09    1.20000000e+00    1.20000000e+00    1.02308135e-07    1.75956225e-07
   1.15489982e-09    1.20000000e+00    1.20000000e+00    1.01462218e-07    8.86817311e-08
   1.17173900e-09    1.20000000e+00    1.20000000e+00    1.00705607e-07    7.07374094e-08
   1.17420226e-09    1.20000000e+00    1.20000000e+00    1.00603576e-07    7.21751331e-08
   1.17666552e-09    1.20000000e+00    1.20000000e+00    1.00501328e-07    7.42547351e-08
   1.18159203e-09    1.20000000e+00    1.20000000e+00    1.00302123e-07    7.99356220e-08
   1.18651855e-09    1.20000000e+00    1.20000000e+00    1.00109650e-07    8.59256265e-08
   1.19144506e-09    1.20000000e+00    1.20000000e+00    9.99235667e-08    9.05719946e-08
   1.19637157e-09    1.20000000e+00    1.20000000e+00    9.97436195e-08    9.28087106e-08
   1.20129809e-09    1.20000000e+00    1.20000000e+00    9.95695987e-08    9.21110899e-08
   1.20622460e-09    1.20000000e+00    1.20000000e+00    9.94013181e-08    8.85185993e-08
   1.21115112e-09    1.20000000e+00    1.20000000e+00    9.92386037e-08    8.25596143e-08
   1.21607763e-09    1.20000000e+00    1.20000000e+00    9.90812893e-08    7.50745852e-08
   1.22100414e-09    1.20000000e+00    1.20000000e+00    9.89292141e-08    6.70075866e-08
   1.22593066e-09    1.20000000e+00    1.20000000e+00    9.87822221e-08    5.92328986e-08
   1.23085717e-09    1.20000000e+00    1.20000000e+00    9.86401600e-08    5.24472026e-08
   1.23578369e-09    1.20000000e+00    1.20000000e+00    9.85028791e-08    4.71257493e-08
   1.24071020e-09    1.20000000e+00    1.20000000e+00    9.83702333e-08    4.35252451e-08
   1.24563671e-09    1.20000000e+00    1.20000000e+00    9.82420798e-08    4.17139922e-08
   1.25056323e-09    1.20000000e+00    1.20000000e+00    9.81182792e-08    4.16138790e-08
   1.26041626e-09    1.20000000e+00    1.20000000e+00    9.78830937e-08    4.56466919e-08
   1.27026928e-09    1.20000000e+00    1.20000000e+00    9.76637974e-08    5.37202008e-08
   1.28012231e-09    1.20000000e+00    1.20000000e+00    9.74593121e-08    6.37838171e-08
   1.28997534e-09    1.20000000e+00    1.20000000e+00    9.72686986e-08    7.41398400e-08
   1.29982837e-09    1.20000000e+00    1.20000000e+00    9.70910705e-08    8.35755907e-08
   1.31953442e-09    1.20000000e+00    1.20000000e+00    9.67709728e-08    9.74784007e-08
   1.35894654e-09    1.20000000e+00    1.20000000e+00    9.62505766e-08    1.07567832e-07
   1.39835865e-09    1.20000000e+00    1.20000000e+00    9.58610866e-08    1.04466626e-07
   1.43777076e-09    1.20000000e+00    1.20000000e+00    9.55686797e-08    9.97021660e-08
   1.47718287e-09    1.20000000e+00    1.20000000e+00    9.53500065e-08    9.69478188e-08
   1.55600709e-09    1.20000000e+00    1.20000000e+00    9.50566402e-08    9.50706524e-08
   1.63483132e-09    1.20000000e+00    1.20000000e+00    9.48933906e-08    9.48616424e-08
   1.79247977e-09    1.20000000e+00    1.20000000e+00    9.47353739e-08    9.47350671e-08
   2.10777666e-09    1.20000000e+00    1.20000000e+00    9.46566463e-08    9.46570106e-08
   2.42307355e-09    1.20000000e+00    1.20000000e+00    9.46447621e-08    9.46446595e-08
   2.73837045e-09    1.20000000e+00    1.20000000e+00    9.46400944e-08    9.46408108e-08
   2.87500000e-09    1.20000000e+00    1.20000000e+00    9.46407573e-08    9.46396522e-08
   2.87520938e-09    1.19250000e+00    1.20000000e+00   -3.05668706e-07   -3.04668956e-07
   2.87541875e-09    1.18500000e+00    1.20000000e+00   -6.85489980e-07   -6.83553583e-07
   2.87562813e-09    1.17750000e+00    1.20000000e+00   -1.05528879e-06   -1.05244696e-06
   2.87604688e-09    1.16250000e+00    1.20000000e+00   -1.73690499e-06   -1.73243044e-06
   2.87688438e-09    1.13250000e+00    1.20000000e+00   -2.88889874e-06   -2.88178908e-06
   2.87855938e-09    1.07250000e+00    1.20000000e+00   -4.49537954e-06   -4.48495630e-06
   2.88190938e-09    9.52500000e-01    1.20000000e+00   -5.85619878e-06   -5.84363291e-06
   2.88860938e-09    7.12500000e-01    1.20000000e+00   -6.08479911e-06   -6.07040724e-06
   2.89463938e-09    4.96500000e-01    1.20000000e+00   -2.85555297e-06   -2.84440548e-06
   2.89517685e-09    4.77247143e-01    1.20000000e+00   -2.09359322e-06   -2.08388760e-06
   2.89571433e-09    4.57994285e-01    1.20000000e+00   -1.28015250e-06   -1.27206963e-06
   2.89678928e-09    4.19488570e-01    1.20000000e+00    5.94361793e-07    5.98229905e-07
   2.89786423e-09    3.80982856e-01    1.20000000e+00    2.74927782e-06    2.74773381e-06
   2.89893918e-09    3.42477141e-01    1.20000000e+00    5.12410648e-06    5.11615325e-06
   2.90001413e-09    3.03971426e-01    1.20000000e+00    7.66961061e-06    7.65443449e-06
   2.90108908e-09    2.65465711e-01    1.20000000e+00    1.03441220e-05    1.03210575e-05
   2.90216403e-09    2.26959997e-01    1.20000000e+00    1.31095230e-05    1.30780358e-05
   2.90323898e-09    1.88454282e-01    1.20000000e+00    1.59298309e-05    1.58895108e-05
   2.90431394e-09    1.49948567e-01    1.20000000e+00    1.87710695e-05    1.87216269e-05
   2.90538889e-09    1.11442852e-01    1.20000000e+00    2.16014969e-05    2.15427595e-05
   2.90646384e-09    7.29371374e-02    1.20000000e+00    2.43918364e-05    2.43237451e-05
   2.90753879e-09    3.44314226e-02    1.20000000e+00    2.71154133e-05    2.70380186e-05
   2.90850000e-09    2.22044605e-15    1.20000000e+00    2.94748567e-05    2.93892709e-05
   2.90860750e-09    0.00000000e+00    1.20000000e+00    3.00178752e-05    2.99306409e-05
   2.90868412e-09    0.00000000e+00    1.20000000e+00    3.03982020e-05    3.03098078e-05
   2.90876075e-09    0.00000000e+00    1.20000000e+00    3.07751604e-05    3.06856139e-05
   2.90891400e-09    0.00000000e+00    1.20000000e+00    3.15090733e-05    3.14172676e-05
   2.90922050e-09    0.00000000e+00    1.20000000e+00    3.28985589e-05    3.28024158e-05
   2.90983351e-09    0.00000000e+00    1.20000000e+00    3.53773301e-05    3.52732230e-05
   2.91105953e-09    0.00000000e+00    1.20000000e+00    3.92351566e-05    3.91178492e-05
   2.91351157e-09    0.00000000e+00    1.20000000e+00    4.32883828e-05    4.31545209e-05
   2.91596361e-09    0.00000000e+00    1.20000000e+00    4.35049419e-05    4.33658495e-05
   2.91841564e-09    0.00000000e+00    1.20000000e+00    4.10769680e-05    4.09415151e-05
   2.92331972e-09    0.00000000e+00    1.20000000e+00    3.20465861e-05    3.19353058e-05
   2.92822379e-09    0.00000000e+00    1.20000000e+00    2.07716156e-05    2.06969466e-05
   2.93312786e-09    0.00000000e+00    1.20000000e+00    1.00296213e-05    9.99387792e-06
   2.93803194e-09    0.00000000e+00    1.20000000e+00    1.00044571e-06    9.98412885e-07
   2.94293601e-09    0.00000000e+00    1.20000000e+00   -6.07434446e-06   -6.07340391e-06
   2.94784009e-09    0.00000000e+00    1.20000000e+00   -1.13107916e-05   -1.13939657e-05
   2.95274416e-09    0.00000000e+00    1.20000000e+00   -1.59468046e-05   -1.61760739e-05
   2.95715783e-09    0.00000000e+00    1.20000000e+00   -2.11508232e-05   -2.15237188e-05
   2.96113013e-09    0.00000000e+00    1.20000000e+00   -2.71030765e-05   -2.76184177e-05
   2.96464273e-09    0.00000000e+00    1.20000000e+00   -3.32712623e-05   -3.39280219e-05
   2.96772010e-09    0.00000000e+00    1.20000000e+00   -3.92140200e-05   -4.00180574e-05
   2.97048290e-09    0.00000000e+00    1.20000000e+00   -4.47215802e-05   -4.56910622e-05
   2.97296942e-09    0.00000000e+00    1.20000000e+00   -4.94855162e-05   -5.06297062e-05
   2.97545594e-09    0.00000000e+00    1.20000000e+00   -5.37394410e-05   -5.50697396e-05
   2.97794246e-09    0.00000000e+00    1.20000000e+00   -5.72222663e-05   -5.87331810e-05
   2.98042898e-09    0.00000000e+00    1.20000000e+00   -5.97400994e-05   -6.14083736e-05
   2.98291550e-09    0.00000000e+00    1.20000000e+00   -6.11688131e-05   -6.29538614e-05
   2.98540202e-09    0.00000000e+00    1.20000000e+00   -6.14491959e-05   -6.32946683e-05
   2.98788854e-09    0.00000000e+00    1.20000000e+00   -6.05738075e-05   -6.24151421e-05
   2.99037505e-09    0.00000000e+00    1.20000000e+00   -5.85485907e-05   -6.03483512e-05
   2.99286157e-09    0.00000000e+00    1.20000000e+00   -5.53219501e-05   -5.71582304e-05
   2.99534809e-09    0.00000000e+00    1.20000000e+00   -5.08701387e-05   -5.29045756e-05
   2.99783461e-09    0.00000000e+00    1.20000000e+00   -4.54066752e-05   -4.75845327e-05
   3.00032113e-09    0.00000000e+00    1.20000000e+00   -3.90975145e-05   -4.10832120e-05
   3.00280765e-09    0.00000000e+00    1.20000000e+00   -3.16751851e-05   -3.31026896e-05
   3.00529417e-09    0.00000000e+00    1.20000000e+00   -2.25949312e-05   -2.32142625e-05
   3.00778069e-09    0.00000000e+00    1.20000000e+00   -1.24511387e-05   -1.21665313e-05
   3.01026721e-09    0.00000000e+00    1.20000000e+00   -3.00701591e-06   -1.93710042e-06
   3.01275373e-09    0.00000000e+00    1.20000000e+00    5.16780869e-06    6.84986194e-06
   3.01524024e-09    0.00000000e+00    1.20000000e+00    1.24217914e-05    1.45864950e-05
   3.01772676e-09    0.00000000e+00    1.20000000e+00    1.91724715e-05    2.17323539e-05
   3.01996463e-09    0.00000000e+00    1.20000000e+00    2.50117721e-05    2.78691753e-05
   3.02197871e-09    0.00000000e+00    1.20000000e+00    3.00927560e-05    3.31703763e-05
   3.02399279e-09    0.00000000e+00    1.20000000e+00    3.49221861e-05    3.81665573e-05
   3.02600687e-09    0.00000000e+00    1.20000000e+00    3.93624409e-05    4.27105816e-05
   3.02802095e-09    0.00000000e+00    1.20000000e+00    4.32606999e-05    4.66433607e-05
   3.03003503e-09    0.00000000e+00    1.20000000e+00    4.64811842e-05    4.98283901e-05
   3.03204911e-09    0.00000000e+00    1.20000000e+00    4.89265845e-05    5.21732442e-05
   3.03406319e-09    0.00000000e+00    1.20000000e+00    5.05473305e-05    5.36374839e-05
   3.03607727e-09    0.00000000e+00    1.20000000e+00    5.13409704e-05    5.42301846e-05
   3.03809135e-09    0.00000000e+00    1.20000000e+00    5.13452848e-05    5.40013569e-05
   3.04010543e-09    0.00000000e+00    1.20000000e+00    5.06285098e-05    5.30309191e-05
   3.04211951e-09    0.00000000e+00    1.20000000e+00    4.92791031e-05    5.14176952e-05
   3.04413360e-09    0.00000000e+00    1.20000000e+00    4.73964966e-05    4.92698007e-05
   3.04614768e-09    0.00000000e+00    1.20000000e+00    4.50835101e-05    4.66969735e-05
   3.04816176e-09    0.00000000e+00    1.20000000e+00    4.24405963e-05    4.38049120e-05
   3.05218992e-09    0.00000000e+00    1.20000000e+00    3.65669475e-05    3.74793577e-05
   3.05621808e-09    0.00000000e+00    1.20000000e+00    3.03567283e-05    3.08887519e-05
   3.06024624e-09    0.00000000e+00    1.20000000e+00    2.42814487e-05    2.45084121e-05
   3.06427440e-09    0.00000000e+00    1.20000000e+00    1.86550269e-05    1.86478307e-05
   3.06830256e-09    0.00000000e+00    1.20000000e+00    1.36577222e-05    1.34786421e-05
   3.07635888e-09    0.00000000e+00    1.20000000e+00    5.76643038e-06    5.38536534e-06
   3.08441520e-09    0.00000000e+00    1.20000000e+00    5.16048118e-07    6.78911939e-08
   3.09247152e-09    0.00000000e+00    1.20000000e+00   -2.59481702e-06   -3.03331057e-06
   3.10052785e-09    0.00000000e+00    1.20000000e+00   -4.18203472e-06   -4.57308378e-06
   3.10858417e-09    0.00000000e+00    1.20000000e+00   -4.78183000e-06   -5.11141388e-06
   3.11664049e-09    0.00000000e+00    1.20000000e+00   -4.79449429e-06   -5.06390530e-06
   3.12469681e-09    0.00000000e+00    1.20000000e+00   -4.49169450e-06   -4.71520401e-06
   3.13275313e-09    0.00000000e+00    1.20000000e+00   -4.04489217e-06   -4.24557725e-06
   3.14080945e-09    0.00000000e+00    1.20000000e+00   -3.55524803e-06   -3.75017803e-06
   3.14886578e-09    0.00000000e+00    1.20000000e+00   -3.07798515e-06   -3.26850903e-06
   3.15692210e-09    0.00000000e+00    1.20000000e+00   -2.63998706e-06   -2.81874528e-06
   3.16497842e-09    0.00000000e+00    1.20000000e+00   -2.25159668e-06   -2.41208796e-06
   3.17303474e-09    0.00000000e+00    1.20000000e+00   -1.91410346e-06   -2.05401869e-06
   3.18109106e-09    0.00000000e+00    1.20000000e+00   -1.62427472e-06   -1.74467156e-06
   3.18914738e-09    0.00000000e+00    1.20000000e+00   -1.37697059e-06   -1.48059274e-06
   3.19720370e-09    0.00000000e+00    1.20000000e+00   -1.16657068e-06   -1.25667441e-06
   3.20526003e-09    0.00000000e+00    1.20000000e+00   -9.87693082e-07   -1.06748970e-06
   3.21331635e-09    0.00000000e+00    1.20000000e+00   -8.35509567e-07   -9.08051562e-07
   3.22137267e-09    0.00000000e+00    1.20000000e+00   -7.05841707e-07   -7.74472945e-07
   3.22942899e-09    0.00000000e+00    1.20000000e+00   -5.95146682e-07   -6.64766485e-07
   3.23748531e-09    0.00000000e+00    1.20000000e+00   -5.00453985e-07   -5.77508303e-07
   3.24554163e-09    0.00000000e+00    1.20000000e+00   -4.19286055e-07   -5.09575203e-07
   3.25359795e-09    0.00000000e+00    1.20000000e+00   -3.49579358e-07   -4.57918430e-07
   3.26084864e-09    0.00000000e+00    1.20000000e+00   -2.95233584e-07   -4.23629367e-07
   3.26737426e-09    0.00000000e+00    1.20000000e+00   -2.52195431e-07   -4.00523188e-07
   3.27324732e-09    0.00000000e+00    1.20000000e+00   -2.17641589e-07   -3.81626529e-07
   3.27912038e-09    0.00000000e+00    1.20000000e+00   -1.86600363e-07   -3.59624103e-07
   3.28499344e-09    0.00000000e+00    1.20000000e+00   -1.58699557e-07   -3.31326861e-07
   3.29086650e-09    0.00000000e+00    1.20000000e+00   -1.33609526e-07   -2.94625697e-07
   3.29673956e-09    0.00000000e+00    1.20000000e+00   -1.11037732e-07   -2.46970633e-07
   3.30261262e-09    0.00000000e+00    1.20000000e+00   -9.07240818e-08   -1.84546479e-07
   3.30848567e-09    0.00000000e+00    1.20000000e+00   -7.24369317e-08   -1.05842838e-07
   3.31377143e-09    0.00000000e+00    1.20000000e+00   -5.75424199e-08   -2.83775062e-08
   3.31852860e-09    0.00000000e+00    1.20000000e+00   -4.52866577e-08    3.36709496e-08
   3.32328578e-09    0.00000000e+00    1.20000000e+00   -3.40247283e-08    7.80947870e-08
   3.32804296e-09    0.00000000e+00    1.20000000e+00   -2.36748041e-08    1.03047636e-07
   3.33280014e-09    0.00000000e+00    1.20000000e+00   -1.41620239e-08    1.12823635e-07
